id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
ORPHA:495274	Charcot-Marie-Tooth disease type 2T	AR-CMT2T | Autosomal recessive axonal Charcot-Marie-Tooth disease type 2T | CMT2T							495274		C4015635	
ORPHA:495844	C11ORF73-related autosomal recessive hypomyelinating leukodystrophy	C11ORF73-related autosomal recessive hypomyelinating leukoencephalopathy | Hypomyelinating leukodystrophy due to hikeshi deficiency							495844	616881	C5567456	
ORPHA:495818	9q33.3q34.11 microdeletion syndrome	Del(9)(q33.3q34.11) | Deletion 9q33.3q34.11 | Monosomy 9q33.3q34.11							495818		C5680085	
ORPHA:495879	Congenital agenesis of the scrotum	Congenital absence of the scrotum | Congenital scrotal absence | Congenital scrotal agenesis							495879		C1387020	
ORPHA:495875	Cerebello-oculo-facio-genital syndrome	Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome | COFG syndrome | Congenital agenesis of labia majora or scrotum-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome							495875	618479	C5567455	
ORPHA:495930	Familial monosomy 7 syndrome								495930		C5681220	
ORPHA:496641	Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome								496641	617193	C5567454	
ORPHA:496686	Kyphosis-lateral tongue atrophy-myofibrillar myopathy syndrome								496686	617114	C5567453	
ORPHA:496689	Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome	Kyphoscoliosis-lateral tongue atrophy-HSP syndrome							496689		C5567452	
ORPHA:496693	Omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome	Gershoni-Baruch syndrome							496693	609545	C1836007	C563701
ORPHA:496751	EVEN-plus syndrome	Epiphysial-vertebral-ear dysplasia-nose-plus associated findings syndrome							496751	616854	C4225180	
ORPHA:496756	Early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome								496756	617207	C5567451	
ORPHA:496790	Ocular anomalies-axonal neuropathy-developmental delay syndrome	Harel-Yoon syndrome							496790	617183	C4310677	
ORPHA:494433	MIRAGE syndrome	Myelodysplasia-infection-restriction of growth-adrenal hypoplasia-genital anomalies-enteropathy syndrome | Myelodysplasia-infection-restriction of growth-adrenal hypoplasia-genital phenotypes-enteropathy syndrome							494433	617053	C4284088	
ORPHA:494439	Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome	Retinitis pigmentosa-deafness-premature aging-short stature-facial dysmorphism syndrome							494439	617763	C5567466	
ORPHA:494424	Extracranial carotid artery aneurysm	ECAA | ECCA							494424		C0340639	
ORPHA:494428	Idiopathic pleuroparenchymal fibroelastosis	IPPFE | Idiopathic pleuropulmonary fibroelastosis							494428		C5567467	
ORPHA:494451	Vulvar basal cell carcinoma	Basal cell carcinoma of vulva							494451		C1336977	
ORPHA:494454	Vulvar adenocarcinoma	Adenocarcinoma of the vulva							494454		C1336975	
ORPHA:494444	DIAPH1-related sensorineural hearing loss-thrombocytopenia syndrome	DIAPH1-related sensorineural deafness-thrombocytopenia syndrome							494444	124900	C1852282	C565121
ORPHA:494448	Vulvar squamous cell carcinoma	Squamous cell carcinoma of the vulva							494448		C0280856	
ORPHA:494344	RERE-related neurodevelopmental syndrome								494344		C5567477	
ORPHA:494418	Vulvar carcinoma	Carcinoma of vulva						C51.8	494418		C0677055	
ORPHA:494421	Sacrococcygeal teratoma								494421		C0559459	
ORPHA:494348	Early-onset familial noncirrhotic portal hypertension								494348	617068		
ORPHA:494547	Squamous cell carcinoma of the hypopharynx								494547		C0280321	
ORPHA:494541	Childhood-onset benign chorea with striatal involvement								494541	616922	C5567463	
ORPHA:494526	Infantile-onset generalized dyskinesia with orofacial involvement	Infantile-onset orofacial-trunk-limbs dyskinesia							494526	616921	C5567464	
ORPHA:494457	Rare hyperkinetic movement disorder								494457		C5681221	
ORPHA:494550	Squamous cell carcinoma of the larynx								494550		C0280324	
ORPHA:500180	Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder	CONDBA							500180	617672	C5567227	
ORPHA:500188	X-linked external auditory canal atresia-dilated internal auditory canal-facial dysmorphism syndrome								500188	301018	C5567226	
ORPHA:68	Amoebiasis due to free-living amoebae								68		C0153326	
ORPHA:500150	ZTTK syndrome	Facial dysmorphism-brain malformations-musculoskeletal abnormalities-intellectual disability syndrome | Zhu-Tokita-Takenouchi-Kim syndrome							500150	617140	C4310696	
ORPHA:781	Q fever	Coxiellosis | Infection due to Coxiella burnetii | Nine Mile fever | Quadrilateral fever | Query fever						A78	781		C0034362	D011778
ORPHA:500159	Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrome								500159	617751	C4540321	
ORPHA:500163	Witteveen-Kolk syndrome	SIN3A-related intellectual disability syndrome | WITKOS							500163	613406	C4310804	
ORPHA:302	Inherited epidermodysplasia verruciformis	Lewandowsky-Lutz syndrome | Lutz-Lewandowsky epidermodysplasia verruciformis							302		C0014522	D004819
ORPHA:297	Tick-borne encephalitis	TBE							297		C0014061	D004675
ORPHA:500166	SIN3-related intellectual disability syndrome due to a point mutation								500166		C5925038	
ORPHA:182	Chromomycosis	Chromoblastomycosis							182		C0008582	D002862
ORPHA:128	Diphyllobothriasis	Bothriocephalosis						B70.0	128		C0012561	D004169
ORPHA:283	Demodicidosis	Demodicosis							283		C0392666	
ORPHA:210	Cyclosporiasis								210		C4274225	
ORPHA:76	Strongyloidiasis	Anguilluliasis | Anguillulosis							76		C0038463	D013322
ORPHA:74	Angiostrongyliasis								74		C0392662	C536369
ORPHA:108	Babesiosis							B60.0	108		C0004576	D001404
ORPHA:78	Ankylostomiasis	Ancylostomiasis | Hookworm infection							78		C0002831	D000724
ORPHA:500135	Multinucleated neurons-anhydramnios-renal dysplasia-cerebellar hypoplasia-hydranencephaly syndrome	MARCH syndrome							500135	236500	C1856053	
ORPHA:500144	Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	Early-onset progressive encephalopathy-brain atrophy-spasticity syndrome | PEBAS							500144	617669	C5567229	
ORPHA:500055	Hao-Fountain syndrome due to 16p13.2 microdeletion	Chromosome 16p13.2 deletion syndrome | Del(16)(p13.2) | Monosomy 16p13.2							500055		C5680086	
ORPHA:500095	Tall stature-intellectual disability-renal anomalies syndrome	Thauvin-Robinet-Faivre syndrome							500095	617107	C4310715	
ORPHA:500062	Infantile-onset periodic fever-panniculitis-dermatosis syndrome	ORAS | OTULIN deficiency | OTULIN-related autoinflammatory syndrome | Otulipenia							500062	617099	C4310614	
ORPHA:129	Pseudopelade of Brocq								129		C0086873	
ORPHA:123	Björnstad syndrome	Deafness-pili torti-hypogonadism syndrome | Hearing loss-pili torti-hypogonadism syndrome | Crandall syndrome							123	262000	C0266006	C537633
ORPHA:898	Wagner disease	Dominant hyaloideoretinal dystrophy of Wagner | VCAN-related vitreoretinopathy | Vitreoretinal degeneration, Wagner type | Wagner syndrome							898	143200	C1840452	C536075
ORPHA:500478	Squamous cell carcinoma of the oropharynx								500478		C0280313	
ORPHA:518	Acute megakaryoblastic leukemia	AMKL | AML M7 | Acute megakaryocytic leukemia | Acute myeloid leukemia M7							518		C0023462	D007947
ORPHA:500481	OBSOLETE: Squamous cell carcinoma of salivary glands								500481			
ORPHA:318	Acute erythroid leukemia	AML M6 | Acute myeloid leukemia M6 | Erythroleukemia							318		C0023440	D004915
ORPHA:514	Acute monoblastic/monocytic leukemia	AML M5 | Acute monoblastic or monocytic leukemia						C93.0	514		C3831784	D007948
ORPHA:517	Acute myelomonocytic leukemia	AML M4 | AMMoL						C92.5	517		C0023479	D015479
ORPHA:505	Graham Little-Piccardi-Lassueur syndrome	Graham Little syndrome | Piccardi-Lassueur-Little syndrome							505		C4273658	
ORPHA:346	Quinquaud folliculitis decalvans							L66.2	346		C2608043	
ORPHA:222	Erosive pustular dermatosis of the scalp								222		C0406464	
ORPHA:202	Crandall syndrome	Alopecia-deafness-hypogonadism syndrome | Alopecia-hearing loss-hypogonadism syndrome | Alopecia-sensorineural deafness-hypogonadism syndrome | Alopecia-sensorineural hearing loss-hypogonadism syndrome							202		C0432348	
ORPHA:170	Woolly hair	Familial woolly hair syndrome | Familial wooly hair syndrome | Hereditary woolly hair syndrome | Hereditary wooly hair syndrome | Wooly hair							170	194300	C0343073	C536745
ORPHA:500548	Osteosclerotic metaphyseal dysplasia								500548		C3554665	
ORPHA:169	Ringed hair disease	Pili annulati							169	180600	C0263489	C537187
ORPHA:500533	Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome	PMSE syndrome							500533	611087	C1970203	C567020
ORPHA:168	Loose anagen syndrome								168	600628	C0406468	D058247
ORPHA:500545	Severe neurodevelopmental disorder with feeding difficulties-stereotypic hand movement-bilateral cataract								500545	617393	C5568106	
ORPHA:345	Dissecting cellulitis of the scalp							L66.3	345	260910	C0263506	C562486
ORPHA:591	Furuncular myiasis	Furunculoid myiasis | Furunculous myiasis							591		C2931766	C538194
ORPHA:723	Pneumocystosis							B48.5+	723		C5779637	D011020
ORPHA:472	Isosporiasis	Cystoisosporiasis						A07.3	472		C0311386	D021865
ORPHA:504	Creeping myiasis	Migratory myiasis							504		C1562462	D007815
ORPHA:401	Hymenolepiasis							B71.0	401		C0020413	D006925
ORPHA:430	OBSOLETE: Hypodermyiasis								430			
ORPHA:390	Histoplasmosis	Darling disease							390		C0019655	D006660
ORPHA:400	Cystic echinococcosis	Hydatid cyst | Hydatid disease | Hydatidosis							400		C4553297	D004443
ORPHA:500464	Squamous cell carcinoma of the nasal cavity and paranasal sinuses	Squamous cell carcinoma of the nasal cavity and sinuses							500464		C0280332	
ORPHA:520	Acute promyelocytic leukemia	AML M3 | AML with t(15;17)(q22;q12);(PML/RARalpha) and variants | APML | Acute myeloblastic leukemia 3 | Acute myeloid leukemia with t(15;17)(q22;q12);(PML/RARalpha) and variants						C92.4	520	612376	C0023487	D015473
ORPHA:450	Visceral heterotaxy	Heterotaxy | Heterotaxy syndrome						Q89.3	450		C3178805	D059446
ORPHA:529	Roch-Leri mesosomatous lipomatosis								529		C4274284	
ORPHA:224	Neonatal diabetes mellitus	Congenital diabetes mellitus | Diabetes of infancy | Monogenic diabetes of infancy | NDM						P70.2	224		C0158981	
ORPHA:826	Sporotrichosis								826		C0038034	D013174
ORPHA:879	Tungiasis							B88.1	879		C0277356	D058285
ORPHA:502305	Cochleovestibular malformation								502305		C5761642	
ORPHA:502318	Cochlear nerve deficiency								502318		C5568535	
ORPHA:502363	Squamous cell carcinoma of the oral cavity								502363		C0585362	
ORPHA:502366	Squamous cell carcinoma of the lip								502366		C0280302	
ORPHA:502369	Squamous cell carcinoma of oral cavity and lip								502369		C0280297	
ORPHA:502423	Mitochondrial myopathy-cerebellar ataxia-pigmentary retinopathy syndrome	Mitochondrial myopathy-cerebellar atrophy-pigmentary retinopathy syndrome							502423	617675	C4540096	
ORPHA:502430	Weiss-Kruszka Syndrome	Metopic ridging-ptosis-facial dysmorphism syndrome							502430	618619	C5568107	
ORPHA:502434	STAG1-related intellectual disability-facial dysmorphism-gastroesophageal reflux syndrome								502434	617635	C5568769	
ORPHA:502437	4q25 proximal deletion syndrome	Proximal del(4)(q25) | Proximal monosomy 4q25							502437		C5680087	
ORPHA:502499	Erythema multiforme major	Erythema exsudativum multiforme majus | Erythema multiforme majus							502499		C3241919	
ORPHA:502444	Alkaline ceramidase 3 deficiency	ACER3-related early childhood-onset progressive leukodystrophy | Leukodystrophy due to alkaline ceramidase 3 deficiency							502444	617762	C4540358	
ORPHA:432	Normosmic congenital hypogonadotropic hypogonadism	Normosmic idiopathic hypogonadotropic hypogonadism | nIHH							432		C5680088	
ORPHA:91	Aromatase deficiency	Congenital estrogen deficiency							91	613546	C1960539	C537436
ORPHA:785	Estrogen resistance syndrome								785	615363	C4510972	
ORPHA:625	NON RARE IN EUROPE: Atypical mole	NON RARE IN EUROPE: Clark nevus | NON RARE IN EUROPE: Dysplastic nevus							625			
ORPHA:873	Desmoid tumor	Aggressive fibromatosis | Desmoid type fibromatosis							873		C0079218	
ORPHA:553	OBSOLETE: Cushing syndrome	OBSOLETE: Hyperadrenocorticism | OBSOLETE: Hypercortisolism							553			
ORPHA:679	Malignant atrophic papulosis	Cutaneo-muco-intestinal syndrome | MAP | Papulosis atrophicans maligna							679	602248	C0221011	D054853
ORPHA:901	Wells syndrome	Eosinophilic cellulitis						L98.3	901		C0343101	C536693
ORPHA:703	Bullous pemphigoid							L12.0	703		C0030805	D010391
ORPHA:841	Sebocystomatosis	Steatocystoma multiplex						L72.2	841	184500	C0259771	D062685
ORPHA:817	Peeling skin syndrome	Deciduous skin | Familial continuous skin peeling syndrome | Idiopathic deciduous skin | Keratosis exfoliativa congenita | PSS | Peeling skin disease							817		C1849193	C564818
ORPHA:830	NON RARE IN EUROPE: Stuccokeratosis								830			
ORPHA:867	Familial multiple trichoepithelioma								867	601606	C1275122	
ORPHA:735	Porokeratosis of Mibelli								735		C0949506	
ORPHA:497906	Childhood-onset basal ganglia degeneration syndrome	Lenk-Ploski syndrome							497906	617054	C4310743	
ORPHA:659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	Mutilating palmoplantar hyperkeratosis with periorificial keratotic plaques | Olmsted syndrome | Palmoplantar and periorificial keratoderma							659		C0406761	
ORPHA:737	Porokeratosis plantaris palmaris et disseminata	Palmar, plantar and disseminated porokeratosis							737	175850	C0162838	
ORPHA:736	Palmoplantar porokeratosis of Mantoux								736			
ORPHA:497623	C12ORF65-related combined oxidative phosphorylation defect	C12ORF65-related COXPD							497623		C5680089	
ORPHA:523	Hereditary leiomyomatosis and renal cell cancer	Familial leiomyomatosis and renal cell cancer | Familial leiomyomatosis cutis et uteri | Familial leiomyomatosis with renal carcinoma | Familial multiple cutaneous leiomyomas | HLRCC | Hereditary leiomyomatosis | Hereditary leiomyomatosis with renal carcinoma | Hereditary multiple cutaneous leiomyomas | MCUL | Multiple cutaneous and uterine leiomyomas | Reed syndrome							523	150800	C1708350	C535516
ORPHA:497737	Epidermolytic nevus	Epidermal nevus with epidermolytic hyperkeratosis | Epidermolytic epidermal nevus | Epidermolytic verrucous epidermal nevus							497737		C1302848	
ORPHA:314	Erythroderma desquamativum	Leiner disease							314		C5551904	
ORPHA:623	NAME syndrome	Nevi-atrial myxoma-myxoid neurofibromata-ephelides syndrome							623			
ORPHA:497757	MME-related autosomal dominant Charcot Marie Tooth disease type 2	MME-related autosomal dominant CMT2 | MME-related autosomal dominant hereditary motor and sensory neuropathy type 2							497757		C5567450	
ORPHA:497764	Spinocerebellar ataxia type 43	SCA43							497764	617018	C4310763	
ORPHA:530	Lipoid proteinosis	Hyalinosis cutis et mucosae | Urbach-Wiethe disease							530	247100	C0023795	D008065
ORPHA:493	Familial keratoacanthoma	Hereditary keratoacanthoma | Multiple keratoacanthoma							493		C5848325	C536150
ORPHA:497188	Diffuse intrinsic pontine glioma	DIPG							497188		C2986658	D000080443
ORPHA:462	NON RARE IN EUROPE: Autosomal dominant ichthyosis vulgaris							Q80.0	462			
ORPHA:498	Keratosis pilaris atrophicans								498			
ORPHA:496916	Rare genetic hyperkinetic movement disorder								496916		C5681226	
